protein	pval	beta	se	pval_fdr	dummy_ref	dummy_alt	sample_size	OID3072	OID3072_UniProt	OID3072_Assay
P59665	0.4991378247426624	4.173438808383189	6.175124163366163	0.7247842680644576	A	G	300	OID20344	P59665	DEFA1_DEFA1B
P59780	9.118013666352832e-05	17.787013422327316	4.5456931994798255	0.001292898928127	A	G	300	OID31117	P59780	AP3S2
P59901	0.2152114233223354	-6.79383263217381	5.481717188653743	0.4791406764668762	A	G	300	OID30162	P59901	LILRA4
P60484	0.4467705701463959	3.218021566256015	4.229730988874947	0.6879371826028584	A	G	300	OID20794	P60484	PTEN
P60568	0.6103129266324155	-2.1722946073685585	4.262520139231807	0.7948069379972855	A	G	300	OID20419	P60568	IL2
P60763	0.5476347071486526	-3.439169983880169	5.719479289368888	0.759924455858059	A	G	300	OID30958	P60763	RAC3
P60880	0.0609425064035853	12.414291015824688	6.624798106940165	0.2241978100817035	A	G	300	OID30811	P60880	SNAP25
P61026	0.0618136902977642	8.221554019519926	4.402132605563367	0.2262256563449394	A	G	300	OID30357	P61026	RAB10
P61218	0.734309288292578	2.014217873419223	5.934663305279537	0.8682625247565535	A	G	300	OID21283	P61218	POLR2F
P61244	0.2700350885176754	3.087993762277684	2.7996780081153307	0.5338577731014078	A	G	300	OID20877	P61244	MAX
P61266	0.6685898327646769	-3.797882096990291	8.871811335350769	0.8299833835553001	A	G	300	OID30934	P61266	STX1B
P61328	0.2024244904710507	-11.053888609120811	8.671930724415814	0.4630242260500698	A	G	300	OID30454	P61328	FGF12
P61366	0.2272373860974981	-7.867902470506537	6.515829587821166	0.4920388471392082	A	G	300	OID30909	P61366	OSTN
P61457	1.207086427401022e-06	28.774319494130875	5.927385408640361	3.176485994989537e-05	A	G	300	OID30610	P61457	PCBD1
P61764	0.9473842556337632	-0.3095318787647327	4.690450934399586	0.972008925432463	A	G	300	OID31054	P61764	STXBP1
P61769	0.0761955472259492	21.10861908393832	11.904250676012197	0.2573031138115579	A	G	300	OID30725	P61769	B2M
P61812	0.7127900286056961	2.4299658790725114	6.601166439727268	0.8540965893570585	A	G	300	OID31417	P61812	TGFB2
P61916	0.0936316563952199	22.19899652702204	13.240925722214346	0.2918869459236257	A	G	300	OID30418	P61916	NPC2
P61978	0.6589247583686766	1.137740703752646	2.577583576433286	0.8239380219156269	A	G	300	OID20051	P61978	HNRNPK
P62072	0.0036325812064391	17.817149205411592	6.126054262764531	0.0278963802983409	A	G	300	OID30358	P62072	TIMM10
P62166	0.0069601490873658	35.073792576399214	12.996334568228558	0.0461011235469285	A	G	300	OID21458	P62166	NCS1
P62330	0.0050723859282896	8.977072735363375	3.2033510956718696	0.0359622313022668	A	G	300	OID31523	P62330	ARF6
P62736	0.019039346328466	21.979683502784905	9.373959966232194	0.1018570157975259	A	G	300	OID20079	P62736	ACTA2
P62760	2.802954284581022e-05	41.4496877454113	9.895097034744996	0.0004704003006682	A	G	300	OID31105	P62760	VSNL1
P62834	0.1047064523983957	-8.125531619706265	5.008177807144287	0.3130628448571295	A	G	300	OID30452	P62834	RAP1A
P63010	0.0007965989977537	15.728311679730998	4.689455711719774	0.0077821594395938	A	G	300	OID30949	P63010	AP2B1
P63098	0.0290338437878666	14.783902321167108	6.772204077028392	0.1397164047847748	A	G	300	OID20902	P63098	PPP3R1
P63146	0.7523979872359041	-2.4150775967575524	7.655271941636693	0.8773129092427506	A	G	300	OID31368	P63146	UBE2B
P63172	0.2001997142592754	4.120331032124146	3.2165389678574203	0.4604593427963334	A	G	300	OID30925	P63172	DYNLT1
P63211	0.9430743825080928	-0.4259136751418452	5.964649841842691	0.9708700436914764	A	G	300	OID30920	P63211	GNGT1
P63241	0.4765067531914004	6.652636803111918	9.344480665813954	0.7090556424208255	A	G	300	OID20423	P63241	EIF5A
P63313	0.7603380351636071	0.8561882445700306	2.806834829049905	0.8816782059201653	A	G	300	OID21118	P63313	TMSB10
P68106	0.0984349088281004	4.291543379278688	2.59701784337477	0.301392420007213	A	G	300	OID20618	P68106	FKBP1B
P68400	3.17870664945649e-05	-21.694267703998992	5.214628918400683	0.0005212647706487	A	G	300	OID31053	P68400	CSNK2A1
P78310	0.2355367153089501	7.108122343959916	5.992262693605744	0.498552714070611	A	G	300	OID20561	P78310	CXADR
P78317	0.9543817245146526	-0.2684068143942156	4.69199910267882	0.9747374186389162	A	G	300	OID31321	P78317	RNF4
P78318	0.2263842844244143	4.152970442155397	3.432986098999812	0.4912841714737846	A	G	300	OID31059	P78318	IGBP1
P78324	0.4643288443653639	6.402976254495113	8.750374069056914	0.7012950126118035	A	G	300	OID20304	P78324	SIRPA
P78325	0.4315877524454787	8.431702418966061	10.720842780360892	0.6749474307533081	A	G	300	OID21039	P78325	ADAM8
P78333	0.0995544671070269	11.451150986774568	6.952659339523128	0.3032310723875136	A	G	300	OID20944	P78333	GPC5
P78352	0.0588004821740538	6.404707528668592	3.389304128593095	0.2183801560717781	A	G	300	OID31071	P78352	DLG4
P78358	0.122153192801569	-10.035010825700798	6.491796681671499	0.3434162427077796	A	G	300	OID31299	P78358	CTAG1A_CTAG1B
P78362	0.1377247682408678	4.682913123334032	3.1549273106687417	0.3667220127908613	A	G	300	OID20502	P78362	SRPK2
P78380	0.5000459781124369	3.0047209382501863	4.455283775845944	0.7250996904289122	A	G	300	OID20183	P78380	OLR1
P78395	0.6125945392107474	-5.345126559094426	10.555701547084674	0.7970550775209768	A	G	300	OID31165	P78395	PRAME
P78410	0.3979154046897898	7.165341979133167	8.476182951047381	0.6456208608802559	A	G	300	OID20540	P78410	BTN3A2
P78423	0.1503836898530235	-15.435557360006149	10.732720452727843	0.38673590261065	A	G	300	OID20976	P78423	CX3CL1
P78524	0.8187592684651753	1.7270139793795896	7.536902628044748	0.9153757555512124	A	G	300	OID30050	P78524	DENND2B
P78539	0.2458770103170189	-10.5562785462438	9.096930271063528	0.5104525565998665	A	G	300	OID30310	P78539	SRPX
P78540	0.3043413799186888	-6.362842330690995	6.194549040087219	0.5656508296886409	A	G	300	OID31339	P78540	ARG2
P78552	0.0548642226426176	29.43990945404594	15.333685948687286	0.2100372140748178	A	G	300	OID21504	P78552	IL13RA1
P78556	2.2063151540490025e-05	16.511177633280738	3.891467014179941	0.0003882317207817	A	G	300	OID20671	P78556	CCL20
P78560	0.700436611053703	1.2634073668350152	3.2838707079647227	0.8478314629730421	A	G	300	OID20923	P78560	CRADD
P80075	0.9270740677631	-0.5437993498287209	5.94142660608714	0.9636951430377276	A	G	300	OID21466	P80075	CCL8
P80098	0.0055652533570405	20.67092650957912	7.456092881927736	0.0386130761423166	A	G	300	OID20523	P80098	CCL7
P80162	0.000896124668927	15.511227755321272	4.670286072368235	0.0086104610458413	A	G	300	OID20613	P80162	CXCL6
P80188	0.5844271988480632	-4.854130167342996	8.87523998753039	0.7780819725775718	A	G	300	OID20392	P80188	LCN2
P80303	0.0414594006808382	15.59340944765814	7.647929200780696	0.1740912053972786	A	G	300	OID21448	P80303	NUCB2
P80370	0.0096914943793358	17.277031152062836	6.679316526709542	0.0598495879112893	A	G	300	OID20295	P80370	DLK1
P80511	0.4306443237918704	-2.338997066299757	2.9679330841035068	0.6741222238992783	A	G	300	OID21374	P80511	S100A12
P81534	0.0001045982863282	26.691830674198552	6.8799229931551045	0.0014193932826646	A	G	300	OID30534	P81534	DEFB103A_DEFB103B
P82980	1.8032587865128533e-08	30.857978988244348	5.481099231415246	9.57694348255281e-07	A	G	300	OID21369	P82980	RBP5
P84022	0.3189847449507822	3.9277508050964087	3.94136278354519	0.5802647940121508	A	G	300	OID31418	P84022	SMAD3
P85299	0.7363171627393396	-1.777990995490191	5.280099784982379	0.8684415660155943	A	G	300	OID30457	P85299	PRR5
P98073	0.00060449196086	15.966594997653823	4.655539264151181	0.0060677698201789	A	G	300	OID21364	P98073	TMPRSS15
P98082	0.1759777389111042	4.298017786189703	3.1760852026977644	0.4237683226375394	A	G	300	OID21428	P98082	DAB2
P98095	0.369900746725163	-8.46992553724308	9.446091256206495	0.6240423095881475	A	G	300	OID30378	P98095	FBLN2
P98160	0.6036314269149987	6.104872840106352	11.758559262225832	0.7906759632370902	A	G	300	OID20383	P98160	HSPG2
P98161	0.0371271898310407	27.410954922346416	13.150760751019522	0.161622237699657	A	G	300	OID30328	P98161	PKD1
P98164	0.6604524750496537	-3.8013993809814255	8.65353637224643	0.8251418646792293	A	G	300	OID30960	P98164	LRP2
P98170	0.1380561090367612	6.805940701430879	4.58909276316685	0.3669679835340126	A	G	300	OID30490	P98170	XIAP
Q00653	0.1417456779685168	9.272385627936956	6.310659210909538	0.3709838718566182	A	G	300	OID31258	Q00653	NFKB2
Q00722	0.8100170642845497	0.6504269769573933	2.70555785504	0.9110742567482364	A	G	300	OID31155	Q00722	PLCB2
Q00796	0.0251455444746561	9.943104131626429	4.440552108569672	0.1253415280042158	A	G	300	OID21453	Q00796	SORD
Q00872	0.6721459402828343	-2.104546670104427	4.972881497477188	0.8308668182675238	A	G	300	OID30296	Q00872	MYBPC1
Q00994	0.0363014973944244	-15.061232935984323	7.194166293692995	0.1596937859775808	A	G	300	OID31202	Q00994	BEX3
Q01151	0.0243663319431642	22.245256049242947	9.881056780394	0.1225026774629649	A	G	300	OID20565	Q01151	CD83
Q01201	0.0989835165846747	-13.221179216860378	8.013799372607386	0.302122102344655	A	G	300	OID30463	Q01201	RELB
Q01344	0.6137909516114064	3.773207903549197	7.476591178072244	0.7974972070958654	A	G	300	OID20601	Q01344	IL5RA
Q01432	0.0044607691395078	14.978041259247844	5.267290382256867	0.032547419360748	A	G	300	OID31139	Q01432	AMPD3
Q01459	3.213042965715262e-05	60.84800917850106	14.634607566475347	0.0005214054723807	A	G	300	OID30710	Q01459	CTBS
Q01469	0.2055959994410519	4.886394932048964	3.860417751762148	0.4677148865789038	A	G	300	OID21043	Q01469	FABP5
Q01484	0.8243188763631422	1.055569670130217	4.754955712602243	0.9187577257846292	A	G	300	OID30161	Q01484	ANK2
Q01543	0.0158044477407384	6.294745404980376	2.608247459749223	0.0881007478066734	A	G	300	OID21239	Q01543	FLI1
Q01581	0.0227361658904738	-12.502457999360406	5.488736236028639	0.1167176459860702	A	G	300	OID30157	Q01581	HMGCS1
Q01638	0.83268366221116	1.8197395971072183	8.613705955911897	0.921663121378855	A	G	300	OID20250	Q01638	IL1RL1
Q01780	0.0458455659527141	-9.758481635345216	4.88702976379605	0.1849653289335329	A	G	300	OID30083	Q01780	EXOSC10
Q01826	0.7789972851826859	-1.5227098855143255	5.426118674871789	0.89338479388246	A	G	300	OID31038	Q01826	SATB1
Q01973	0.2520516252655902	-13.164758215268654	11.493787157306038	0.5162992969149993	A	G	300	OID20224	Q01973	ROR1
Q02083	0.8568825243124513	1.1762338040976923	6.522168091346069	0.9354260722072516	A	G	300	OID20931	Q02083	NAAA
Q02127	0.609309171564558	3.8844020389373193	7.600679813180219	0.79443640873204	A	G	300	OID30137	Q02127	DHODH
Q02223	0.1304508525717284	16.806287639756444	11.112870760765954	0.3555558468462073	A	G	300	OID30589	Q02223	TNFRSF17
Q02246	0.9193965410891326	1.0204867492974767	10.084469284983392	0.9591276059004844	A	G	300	OID21426	Q02246	CNTN2
Q02487	0.9337627351761985	-0.9219300497580772	11.092664723401825	0.9671733670576862	A	G	300	OID21079	Q02487	DSC2
Q02641	0.2513559575222662	7.426998672531289	6.474800877915922	0.5159597694466195	A	G	300	OID30820	Q02641	CACNB1
Q02643	0.2338438933739812	-5.070636688613127	4.2591946518173485	0.4978556942750722	A	G	300	OID20841	Q02643	GHRHR
